month,airline_id,unique_carrier,carrier,carrier_name,carrier_group_new,sdomt_gallons,satl_gallons,spac_gallons,slat_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,sdomt_cost,satl_cost,spac_cost,slat_cost,sint_cost,ts_cost,tdomt_cost,tint_cost,total_cost,year
4,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,286682,0,0,0,0,286682,343885,0,343885,594908,0,0,0,0,594908,713613,0,713613,2016
4,19917,5X,5X,United Parcel Service,3,31447000,9825000,15942000,3119000,28886000,60333000,31447000,28886000,60333000,37664000,10499000,19037000,3980000,33516000,71180000,37664000,33516000,71180000,2016
4,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,5636265,25239885,30876150,0,0,0,0,0,0,9484407,42794561,52278968,2016
4,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,15860,642249,658109,0,0,0,0,0,0,20003,1486137,1506140,2016
4,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,20190,9S,9S,Southern Air Inc.,2,843577,4627284,624131,0,5251415,6094992,843577,5251415,6094992,1771512,9717296,1310675,0,11027971,12799483,1771512,11027971,12799483,2016
4,19805,AA,AA,American Airlines Inc.,3,177707514,47894888,18686090,47112699,113693677,291401191,178399621,113855605,292255226,208343118,55606129,23078979,62886789,141571897,349915015,209148977,141781044,350930021,2016
4,20453,ABX,ABX,ABX Air Inc,2,161669,0,0,0,0,161669,161669,0,161669,320880,0,0,0,0,320880,320880,0,320880,2016
4,19930,AS,AS,Alaska Airlines Inc.,3,37646121,0,0,848713,848713,38494834,37750045,848713,38598758,50516139,0,0,1146056,1146056,51662195,50638870,1146056,51784926,2016
4,20409,B6,B6,JetBlue Airways,3,50680184,0,0,11672680,11672680,62352864,50689532,11739436,62428968,64364625,0,0,14824485,14824485,79189110,64391404,14997033,79388437,2016
4,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,19790,DL,DL,Delta Air Lines Inc.,3,149301057,62882427,38277762,27144323,128304512,277605569,150703885,128895534,279599419,228947019,96427610,58697370,41624701,196749681,425696700,231884029,197655991,429540020,2016
4,21650,EE,EE,Eastern Airlines Group Inc.,1,0,0,0,0,0,0,140560,177840,318400,0,0,0,0,0,0,217868,275652,493520,2016
4,20366,EV,EV,ExpressJet Airlines Inc.,3,77831,0,0,0,0,77831,77831,0,77831,220371,0,0,0,0,220371,220371,0,220371,2016
4,20436,F9,F9,Frontier Airlines Inc.,3,14715973,0,0,1283226,1283226,15999199,14788087,1283226,16071313,16416498,0,0,2275877,2275877,18692375,16496000,2275877,18771877,2016
4,20107,FX,FX,Federal Express Corporation,3,59540782,11764710,18618272,569807,30952789,90493571,60455074,31639930,92095004,69107000,14331000,23134000,716000,38181000,107288000,70245000,39474000,109719000,2016
4,20368,G4,G4,Allegiant Air,3,12903919,0,0,0,0,12903919,13408496,0,13408496,17867925,0,0,0,0,17867925,18602361,0,18602361,2016
4,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,97865,95895,193760,0,0,0,0,0,0,168586,178279,346865,2016
4,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,314277,256206,570483,0,0,0,0,0,0,573179,467268,1040447,2016
4,19690,HA,HA,Hawaiian Airlines Inc.,3,13260286,0,5672220,0,5672220,18932506,13260286,5672220,18932506,16175531,0,7048103,0,7048103,23223634,16175531,7048103,23223634,2016
4,20310,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,13671,28806,42477,0,0,0,0,0,0,26757,56379,83136,2016
4,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,419729,3231445,3651174,0,0,0,0,0,0,537977,5140462,5678439,2016
4,21629,KD,KD,Western Global,1,0,0,0,0,0,0,7812,0,7812,0,0,0,0,0,0,7812,0,7812,2016
4,21634,KH,KH,Aloha Air Cargo,1,417640,0,0,0,0,417640,417640,0,417640,518317,0,0,0,0,518317,518317,0,518317,2016
4,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,144431,11771,156202,0,0,0,0,0,0,285107,21862,306969,2016
4,20169,L2,L2,Lynden Air Cargo Airlines,1,89681,0,0,0,0,89681,165702,30192,195894,143032,0,0,0,0,143032,310424,0,310424,2016
4,20151,M6,M6,Amerijet International,2,0,0,0,1549952,1549952,1549952,270803,1587668,1858471,0,0,0,2084311,2084311,2084311,364165,2135030,2499195,2016
4,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,127419,0,0,0,0,127419,253810,1135690,1389500,184237,0,0,0,0,184237,402044,2180812,2582856,2016
4,20108,NC,NC,Northern Air Cargo Inc.,1,356938,0,0,0,0,356938,456447,6658,463105,500491,0,0,0,0,500491,664220,11075,675295,2016
4,20416,NK,NK,Spirit Air Lines,3,22416916,0,0,2298537,2298537,24715453,22416916,2298537,24715453,29448637,0,0,3019541,3019541,32468178,29448637,3019541,32468178,2016
4,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,20304,OO,OO,SkyWest Airlines Inc.,3,6079389,0,0,0,0,6079389,6079389,0,6079389,9365067,0,0,0,0,9365067,9365067,0,9365067,2016
4,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,283134,283134,0,0,0,0,0,0,0,504738,504738,2016
4,20100,PO,PO,Polar Air Cargo Airways,3,2857246,561171,11298773,0,11859944,14717190,2857246,11859944,14717190,3593983,926084,14053952,0,14980036,18574019,3593983,14980036,18574019,2016
4,20149,PRQ,PRQ,Florida West Airlines Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,20448,S5,S5,Shuttle America Corp.,2,2625542,0,0,0,0,2625542,2625542,0,2625542,3036717,0,0,0,0,3036717,3036717,0,3036717,2016
4,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3309540,0,0,1110568,1110568,4420108,3627674,1202452,4830126,4466038,0,0,1540558,1540558,6006596,5259274,1669116,6928390,2016
4,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,467078,14797,481875,0,0,0,0,0,0,607201,29328,636529,2016
4,19977,UA,UA,United Air Lines Inc.,3,117401789,58493491,51940830,27956864,138391185,255792974,118947354,138946043,257893397,136755009,69845045,64280279,34618623,168743947,305498956,139221625,169452879,308674504,2016
4,21171,VX,VX,Virgin America,3,15358393,0,0,221732,221732,15580125,15419080,221732,15640812,18009367,0,0,295351,295351,18304718,18089258,295351,18384609,2016
4,20308,WE,WE,Centurion Cargo Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,20287,WP,WP,Island Air Hawaii,1,126195,0,0,0,0,126195,126195,0,126195,160992,0,0,0,0,160992,160992,0,160992,2016
4,20377,X9,X9,Omni Air Express,2,0,0,0,0,0,0,313154,2564853,2878007,0,0,0,0,0,0,374541,5625344,5999885,2016
4,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,255494,321858,577352,0,0,0,0,0,0,471922,594502,1066424,2016
4,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4,20452,YX,YX,Republic Airlines,2,12792878,0,0,0,0,12792878,12792878,0,12792878,14688177,0,0,0,0,14688177,14688177,0,14688177,2016
4,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,6281133,0,0,0,0,6281133,6281133,0,6281133,7769570,0,0,0,0,7769570,7769570,0,7769570,2016
4,19393,WN,WN,Southwest Airlines Co.,3,164539419,0,0,1327766,1327766,165867185,164789814,1327766,166117580,260325526,0,0,2039632,2039632,262365158,260647957,2039632,262687589,2016
5,21161,09Q,09Q,"Swift Air, LLC",1,0,0,0,0,0,0,147140,171312,318452,0,0,0,0,0,0,333778,60518,394296,2016
5,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,23873,0,23873,0,0,0,0,0,0,67800,0,67800,2016
5,21492,1BQ,1BQ,"Dynamic Airways, LLC",1,0,0,0,0,0,0,0,34091,34091,0,0,0,0,0,0,0,543913,543913,2016
5,21645,23Q,23Q,Songbird Airways Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,271227,0,0,0,0,271227,338719,0,338719,635976,0,0,0,0,635976,794232,0,794232,2016
5,19917,5X,5X,United Parcel Service,3,32447000,10257000,15834000,2936000,29027000,61474000,32447000,29027000,61474000,43501000,11865000,20031000,4125000,36021000,79522000,43501000,36021000,79522000,2016
5,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,5949340,23684426,29633766,0,0,0,0,0,0,10497530,41483393,51980923,2016
5,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,33632,765779,799411,0,0,0,0,0,0,74205,1376816,1451021,2016
5,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,20190,9S,9S,Southern Air Inc.,2,842946,4858727,605881,0,5464608,6307554,842946,5464608,6307554,1770186,10203327,1272350,0,11475677,13245863,1770186,11475677,13245863,2016
5,19805,AA,AA,American Airlines Inc.,3,188173263,58916742,20611331,44721899,124249972,312423235,188798331,124391797,313190128,240806331,73473775,28095511,64461571,166030857,406837188,241602609,166222348,407824957,2016
5,20453,ABX,ABX,ABX Air Inc,2,74254,0,0,0,0,74254,74254,0,74254,140340,0,0,0,0,140340,140340,0,140340,2016
5,19930,AS,AS,Alaska Airlines Inc.,3,38530118,0,0,529587,529587,39059705,38602533,529587,39132120,56825913,0,0,816310,816310,57642223,56921331,816310,57737641,2016
5,20409,B6,B6,JetBlue Airways,3,52143067,0,0,11341609,11341609,63484676,52143067,11406517,63549584,75222091,0,0,16361515,16361515,91583606,75222091,16567565,91789656,2016
5,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,19790,DL,DL,Delta Air Lines Inc.,3,166393090,67736146,38384410,25675594,131796150,298189240,167433775,131994673,299428448,250667883,102043158,57825351,38679772,198548281,449216164,253282613,198847352,452129965,2016
5,21650,EE,EE,Eastern Airlines Group Inc.,1,0,0,0,0,0,0,80560,228400,308960,0,0,0,0,0,0,136952,388280,525232,2016
5,20366,EV,EV,ExpressJet Airlines Inc.,3,85605,0,0,0,0,85605,85605,0,85605,198677,0,0,0,0,198677,198677,0,198677,2016
5,20436,F9,F9,Frontier Airlines Inc.,3,16112239,0,0,1058525,1058525,17170764,16116093,1058525,17174618,20958141,0,0,1458918,1458918,22417059,20963972,1458918,22422890,2016
5,20107,FX,FX,Federal Express Corporation,3,56958675,10623566,19110011,1348679,31082256,88040931,57865369,31650098,89515467,74636000,14434000,25254000,1883000,41571000,116207000,75880000,42593000,118473000,2016
5,20368,G4,G4,Allegiant Air,3,13020287,0,0,0,0,13020287,13615505,0,13615505,20090419,0,0,0,0,20090419,21056684,0,21056684,2016
5,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,149455,69425,218880,0,0,0,0,0,0,276594,136710,413304,2016
5,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,257807,280637,538444,0,0,0,0,0,0,488106,531330,1019436,2016
5,19690,HA,HA,Hawaiian Airlines Inc.,3,13924977,0,5744440,0,5744440,19669417,13924977,5744440,19669417,18714545,0,7652234,0,7652234,26366779,18714545,7652234,26366779,2016
5,20310,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,38284,21030,59314,0,0,0,0,0,0,99177,54479,153656,2016
5,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,197426,1872617,2070043,0,0,0,0,0,0,310221,3104412,3414633,2016
5,21629,KD,KD,Western Global,1,0,0,0,0,0,0,14921,0,14921,0,0,0,0,0,0,14921,0,14921,2016
5,21634,KH,KH,Aloha Air Cargo,1,420758,0,0,0,0,420758,420758,0,420758,575838,0,0,0,0,575838,575838,0,575838,2016
5,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,223726,11838,235564,0,0,0,0,0,0,463663,27270,490933,2016
5,20169,L2,L2,Lynden Air Cargo Airlines,1,70036,0,0,0,0,70036,160638,79572,240210,154260,0,0,0,0,154260,378881,56322,435203,2016
5,20151,M6,M6,Amerijet International,2,0,0,0,1533671,1533671,1533671,226194,1533671,1759865,0,0,0,2317136,2317136,2317136,341744,2317136,2658880,2016
5,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,108059,0,0,0,0,108059,159152,507514,666666,177226,0,0,0,0,177226,263413,923933,1187346,2016
5,20108,NC,NC,Northern Air Cargo Inc.,1,361043,0,0,0,0,361043,446423,20519,466942,558044,0,0,0,0,558044,703749,37146,740895,2016
5,20416,NK,NK,Spirit Air Lines,3,23984200,0,0,2430117,2430117,26414317,23984200,2430117,26414317,35808103,0,0,3628134,3628134,39436237,35808103,3628134,39436237,2016
5,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,20304,OO,OO,SkyWest Airlines Inc.,3,6375164,0,0,0,0,6375164,6375164,0,6375164,10830449,0,0,0,0,10830449,10830449,0,10830449,2016
5,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,297367,297367,0,0,0,0,0,0,0,576633,576633,2016
5,20100,PO,PO,Polar Air Cargo Airways,3,2874850,739594,11963689,0,12703283,15578133,2874850,12703283,15578133,3955164,1268358,15843462,0,17111820,21066984,3955164,17111820,21066984,2016
5,20149,PRQ,PRQ,Florida West Airlines Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,20448,S5,S5,Shuttle America Corp.,2,2922167,0,0,0,0,2922167,2922167,0,2922167,3854389,0,0,0,0,3854389,3854389,0,3854389,2016
5,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3204217,0,0,315818,315818,3520035,3484679,336968,3821647,4759757,0,0,506000,506000,5265757,5621805,536323,6158128,2016
5,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,442592,16964,459556,0,0,0,0,0,0,641758,33143,674901,2016
5,19977,UA,UA,United Air Lines Inc.,3,128089752,71337902,55163615,25271415,151772932,279862684,129102217,152292687,281394904,166748398,93926667,73440020,34357490,201724177,368472575,168346615,202483949,370830564,2016
5,21171,VX,VX,Virgin America,3,16103102,0,0,225016,225016,16328118,16189161,225016,16414177,21275606,0,0,340315,340315,21615921,21397134,340315,21737449,2016
5,20308,WE,WE,Centurion Cargo Inc.,2,0,0,0,0,0,0,0,329399,329399,0,0,0,0,0,0,0,503652,503652,2016
5,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,20287,WP,WP,Island Air Hawaii,1,128211,0,0,0,0,128211,128211,0,128211,177108,0,0,0,0,177108,177108,0,177108,2016
5,20377,X9,X9,Omni Air Express,2,0,0,0,0,0,0,422869,1706503,2129372,0,0,0,0,0,0,699603,2184675,2884278,2016
5,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,210506,345640,556146,0,0,0,0,0,0,406277,667085,1073362,2016
5,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5,20452,YX,YX,Republic Airlines,2,11820783,0,0,0,0,11820783,11820783,0,11820783,14889666,0,0,0,0,14889666,14889666,0,14889666,2016
5,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,6510272,0,0,0,0,6510272,6510272,0,6510272,8792834,0,0,0,0,8792834,8792834,0,8792834,2016
5,19393,WN,WN,Southwest Airlines Co.,3,168521108,0,0,1559242,1559242,170080350,168730965,1559242,170290207,282700393,0,0,2523271,2523271,285223664,283000560,2523271,285523831,2016
6,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,26382,0,26382,0,0,0,0,0,0,82048,0,82048,2016
6,21492,1BQ,1BQ,"Dynamic Airways, LLC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,21645,23Q,23Q,Songbird Airways Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,302733,0,0,0,0,302733,398853,0,398853,755323,0,0,0,0,755323,995143,0,995143,2016
6,19917,5X,5X,United Parcel Service,3,34866000,10306000,16547000,2954000,29807000,64673000,34866000,29807000,64673000,51063000,13036000,23045000,4594000,40675000,91738000,51063000,40675000,91738000,2016
6,20007,5Y,5Y,Atlas Air Inc.,3,291215,23308,1000311,0,1023619,1314834,5897956,24256933,30154889,515608,41205,1435088,0,1476293,1991901,11084437,43093634,54178071,2016
6,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,40158,686934,727092,0,0,0,0,0,0,87049,1304397,1391446,2016
6,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,20190,9S,9S,Southern Air Inc.,2,738701,4855259,605727,0,5460986,6199687,738701,5460986,6199687,1551273,10196043,1272028,0,11468071,13019344,1551273,11468071,13019344,2016
6,19805,AA,AA,American Airlines Inc.,3,197906512,59292754,20218345,46968272,126479371,324385883,198543094,126669963,325213057,275326709,82197493,29385428,72237773,183820694,459147403,276199571,184107165,460306736,2016
6,20453,ABX,ABX,ABX Air Inc,2,41106,0,0,0,0,41106,41106,0,41106,68116,0,0,0,0,68116,68116,0,68116,2016
6,19930,AS,AS,Alaska Airlines Inc.,3,39625748,0,0,606009,606009,40231757,39737824,606009,40343833,64408200,0,0,1076111,1076111,65484311,64569458,1076111,65645569,2016
6,20409,B6,B6,JetBlue Airways,3,52913453,0,0,12348743,12348743,65262196,52913453,12410855,65324308,83355278,0,0,19453142,19453142,102808420,83355278,19598933,102954211,2016
6,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,19790,DL,DL,Delta Air Lines Inc.,3,172351051,75607542,38535385,25534288,139677215,312028266,173714766,139996846,313711612,529202429,232152313,118322571,78402812,428877696,958080125,533585511,429859120,963444631,2016
6,21650,EE,EE,Eastern Airlines Group Inc.,1,0,0,0,0,0,0,228640,255280,483920,0,0,0,0,0,0,388688,433976,822664,2016
6,20366,EV,EV,ExpressJet Airlines Inc.,3,80305,0,0,0,0,80305,80305,0,80305,204875,0,0,0,0,204875,204875,0,204875,2016
6,20436,F9,F9,Frontier Airlines Inc.,3,17354728,0,0,731210,731210,18085938,17359786,731210,18090996,23864883,0,0,1667992,1667992,25532875,23874936,1667992,25542928,2016
6,20107,FX,FX,Federal Express Corporation,3,60448722,10445803,18483971,1793749,30723523,91172245,61493610,30994871,92488481,87052000,15057000,26893000,2700000,44650000,131702000,88582000,45047000,133629000,2016
6,20368,G4,G4,Allegiant Air,3,16400386,0,0,0,0,16400386,17128733,0,17128733,27515866,0,0,0,0,27515866,28784055,0,28784055,2016
6,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,299168,145047,444215,0,0,0,0,0,0,582654,308850,891504,2016
6,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,377084,246977,624061,0,0,0,0,0,0,833506,545915,1379421,2016
6,19690,HA,HA,Hawaiian Airlines Inc.,3,15348068,0,5748099,0,5748099,21096167,15348068,5748099,21096167,22620137,0,8336573,0,8336573,30956710,22620137,8336573,30956710,2016
6,20310,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,28269,21940,50209,0,0,0,0,0,0,55523,43092,98615,2016
6,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,642251,1833191,2475442,0,0,0,0,0,0,974967,3124473,4099440,2016
6,21629,KD,KD,Western Global,1,0,0,0,0,0,0,132846,149186,282032,0,0,0,0,0,0,132846,149186,282032,2016
6,21634,KH,KH,Aloha Air Cargo,1,414878,0,0,0,0,414878,414878,0,414878,615846,0,0,0,0,615846,615846,0,615846,2016
6,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,93080,33990,127070,0,0,0,0,0,0,193562,84524,278086,2016
6,20169,L2,L2,Lynden Air Cargo Airlines,1,79244,0,0,0,0,79244,190880,6977,197857,152023,0,0,0,0,152023,375717,17443,393160,2016
6,20151,M6,M6,Amerijet International,2,0,0,0,1610621,1610621,1610621,245940,1628979,1874919,0,0,0,2665437,2665437,2665437,407009,2695818,3102827,2016
6,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,56403,0,0,0,0,56403,209214,247808,457022,104383,0,0,0,0,104383,329849,466194,796043,2016
6,20108,NC,NC,Northern Air Cargo Inc.,1,436452,0,0,0,0,436452,558685,0,558685,845621,0,0,0,0,845621,1040758,0,1040758,2016
6,20416,NK,NK,Spirit Air Lines,3,23476382,0,0,2407170,2407170,25883552,23476382,2407170,25883552,37447534,0,0,3839714,3839714,41287248,37447534,3839714,41287248,2016
6,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,20304,OO,OO,SkyWest Airlines Inc.,3,6376531,0,0,0,0,6376531,6376531,0,6376531,11480104,0,0,0,0,11480104,11480104,0,11480104,2016
6,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,280183,280183,0,0,0,0,0,0,0,505845,505845,2016
6,20100,PO,PO,Polar Air Cargo Airways,3,2793706,680350,11334159,0,12014509,14808215,2793706,12014509,14808215,4070029,1204147,16434199,0,17638346,21708375,4070029,17638346,21708375,2016
6,20149,PRQ,PRQ,Florida West Airlines Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,20448,S5,S5,Shuttle America Corp.,2,2974618,0,0,0,0,2974618,2974618,0,2974618,4340750,0,0,0,0,4340750,4340750,0,4340750,2016
6,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3579146,0,0,602329,602329,4181475,4093831,606254,4700085,5800927,0,0,1085863,1085863,6886790,7132137,1093569,8225706,2016
6,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,554462,18313,572775,0,0,0,0,0,0,887139,43677,930816,2016
6,19977,UA,UA,United Air Lines Inc.,3,133303370,75608709,55027952,28091245,158727906,292031276,134665784,159357714,294023498,189385490,108426117,79599878,42331562,230357557,419743047,192041302,231311289,423352591,2016
6,21171,VX,VX,Virgin America,3,16745151,0,0,228498,228498,16973649,16849312,228498,17077810,24325534,0,0,401013,401013,24726547,24491852,401013,24892865,2016
6,20308,WE,WE,Centurion Cargo Inc.,2,23981,0,0,23981,23981,47962,23981,474371,498352,46735,0,0,46735,46735,93470,46735,809295,856030,2016
6,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,20287,WP,WP,Island Air Hawaii,1,166912,0,0,0,0,166912,166912,0,166912,259340,0,0,0,0,259340,259340,0,259340,2016
6,20377,X9,X9,Omni Air Express,2,0,0,0,0,0,0,445543,2159272,2604815,0,0,0,0,0,0,656696,4143888,4800584,2016
6,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,230953,508637,739590,0,0,0,0,0,0,478329,1053442,1531771,2016
6,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6,20452,YX,YX,Republic Airlines,2,11611850,0,0,0,0,11611850,11611850,0,11611850,15883727,0,0,0,0,15883727,15883727,0,15883727,2016
6,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,6353609,0,0,0,0,6353609,6353609,0,6353609,9333727,0,0,0,0,9333727,9333727,0,9333727,2016
6,19393,WN,WN,Southwest Airlines Co.,3,175188632,0,0,1810634,1810634,176999266,175444931,1810634,177255565,307075537,0,0,3228252,3228252,310303789,307472174,3228252,310700426,2016
7,21161,09Q,09Q,"Swift Air, LLC",1,0,0,0,0,0,0,121373,207228,328601,0,0,0,0,0,0,447055,457544,904599,2016
7,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,29149,0,29149,0,0,0,0,0,0,85990,0,85990,2016
7,21492,1BQ,1BQ,"Dynamic Airways, LLC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
7,21645,23Q,23Q,Songbird Airways Inc.,1,0,0,0,0,0,0,17806,100334,118140,0,0,0,0,0,0,35425,199614,235039,2016
7,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
7,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,322527,0,0,0,0,322527,452311,0,452311,667509,0,0,0,0,667509,936113,0,936113,2016
7,19917,5X,5X,United Parcel Service,3,32922000,10460000,16989000,2894000,30343000,63265000,32922000,30343000,63265000,46341000,13190000,23912000,4480000,41582000,87923000,46341000,41582000,87923000,2016
7,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,6263248,24595969,30859217,0,0,0,0,0,0,14025862,43574035,57599897,2016
7,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,21765,572953,594718,0,0,0,0,0,0,57777,1069759,1127536,2016
7,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
